NZSP-89.982031-142.918769
SCPG-39.653333 -72.360278
SCVD-39.649444 -73.086389
NZHS-39.646667 176.766944
NZHA-39.553333 174.266944
NZNR-39.465833 176.870000
NZSD-39.318889 174.310278
SCVI-39.317222 -72.228333
SCPC-39.291389 -71.920833
XOEL-39.286389 -65.610000
NZNF-39.204472 174.223333
XVRG-39.074722 -67.078056
NZWO-39.015339 177.404181
NZNP-39.008611 174.179167
SAHR-39.000000 -67.619722
SAZQ-38.995000 -64.140278
SAHZ-38.975833 -70.113333
NZTN-38.968333 175.813611
SAZN-38.948889 -68.155833
SAZW-38.939722 -69.265000
SCQP-38.925833 -72.651667
NZRK-38.886667 176.363611
NZTM-38.843333 175.255278
SCTC-38.766944 -72.637222
XDOR-38.741111 -61.255833
NZAP-38.739722 176.084444
SAZB-38.727222 -62.153333
XBHB-38.666389 -62.350833
NZCG-38.665278 176.134722
NZGS-38.663333 177.978333
YPBH-38.606667 142.906111
YYRM-38.567500 146.754444
XLLJ-38.532778 -70.334444
YLEG-38.495556 145.859722
SAZO-38.488889 -58.815833
NZGA-38.408611 176.741944
SCIM-38.390833 -73.869444
SAZH-38.385556 -60.327500
YCDE-38.326667 143.056667
YPOD-38.318056 141.471111
NZTT-38.303333 175.146944
YWBL-38.295278 142.446667
YOLA-38.286389 143.679722
SCTR-38.271389 -72.662500
YBRS-38.258056 144.427500
SCTO-38.245556 -72.348611
NZTO-38.236667 175.892778
YTDN-38.215556 145.423611
YLTV-38.207222 146.470278
XLBI-38.183333 -58.786667
YGNE-38.165000 144.107500
YGBF-38.146944 144.172500
NZES-38.143889 175.550278
NZRO-38.109167 176.317222
YMES-38.098889 147.149444
YWSL-38.091667 146.965278
XLCP-38.081944 -70.643889
YCRE-38.040000 143.653056
YMAV-38.039444 144.469444
XGVZ-38.033056 -60.133889
NZOP-38.022500 177.307222
XMDB-38.011667 -57.677500
YMMB-37.975833 145.102222
SAZM-37.934167 -57.573333
YMPC-37.932222 144.753333
NZWK-37.920278 176.913333
YLED-37.918889 144.101111
XBAL-37.912778 -58.341667
YBNS-37.887500 147.567778
NZRR-37.883964 178.290028
NZHN-37.866389 175.335278
YGRL-37.842500 148.000278
NZRA-37.804722 174.860000
SCGO-37.793911 -72.687672
YORB-37.790278 148.609722
XDRA-37.750000 -62.334444
YMTG-37.745556 140.785278
NZTE-37.745000 175.158611
NZMA-37.734444 175.741944
YMEN-37.728056 144.901944
XDAR-37.711667 -63.163611
SAZJ-37.706111 -59.791944
YLIL-37.691944 145.366389
YMML-37.673333 144.843333
NZTG-37.671944 176.196111
YHML-37.648889 142.065278
NZTR-37.629167 178.347500
SAZE-37.606111 -62.398611
YMCO-37.598889 149.720833
YMCT-37.583611 140.366111
YBLT-37.511667 143.791111
XVDL-37.467778 -57.767222
SAZC-37.446111 -61.889167
NZWV-37.430000 175.951944
SCGE-37.401944 -72.425556
YARA-37.309444 142.988611
NZPU-37.259444 174.907500
NZME-37.259167 175.114722
SAZV-37.235414 -57.028811
SAZT-37.234444 -59.228611
XLAM-37.226111 -61.278889
SCGS-37.176361 -72.064361
NZTH-37.156539 175.550189
NZDY-37.096389 174.975278
YSWL-37.071667 142.740278
YHOT-37.048333 147.334167
XMAD-37.038611 -57.136389
XHUG-37.033056 -61.934167
YMBU-37.033056 143.708889
NZAR-37.029722 174.973333
SCDK-37.025556 -72.982778
NZUN-37.021667 175.863611
NZAA-37.008056 174.791667
XOVJ-36.999444 -70.734444
YPKL-36.999444 145.062778
YNRC-36.985278 140.725000
XOLC-36.963333 -60.276389
YMER-36.908611 149.901389
SAZF-36.888889 -60.227778
YMNG-36.888333 145.184167
SAZA-36.836389 -59.880278
NZWT-36.831667 175.678611
NZKE-36.808333 175.085278
NZCX-36.791667 175.508611
NZWP-36.787778 174.630278
YNGW-36.783889 145.036944
SCIE-36.771389 -73.062500
XRAU-36.749722 -59.067222
YBDG-36.739167 144.329722
YHSM-36.669722 142.172778
NZNE-36.656667 174.655278
NZPI-36.651667 174.433333
YSTA-36.636667 143.185833
SAZR-36.588056 -64.275556
SCCH-36.582778 -72.031667
XDRX-36.582778 -61.784167
YBLA-36.554167 146.009167
SAZL-36.542222 -56.721389
YITT-36.512222 147.356111
YSHT-36.428889 145.392500
YWGT-36.415833 146.306944
NZKF-36.406389 174.587222
YDOD-36.360278 143.007500
NZOF-36.346111 174.760278
NZSL-36.325000 174.555556
YWKB-36.321111 142.419444
YNHL-36.311111 141.644444
YCOM-36.300556 148.973889
NZGB-36.241389 175.471944
YPFT-36.229167 149.149444
SAZI-36.186667 -61.075833
YCRG-36.182778 147.887778
NZKD-36.178056 175.324444
YECH-36.157222 144.761944
NZOX-36.146389 175.418611
NZRW-36.095833 173.975278
YMAY-36.067778 146.958056
YWYF-36.058889 143.243333
YYWG-36.030556 146.027778
YBIR-35.999722 142.917500
YCOR-35.990278 146.351389
SCCA-35.971389 -72.225000
XTQL-35.970278 -62.771944
NZDA-35.939722 173.893611
YMRY-35.897778 150.144444
SCLN-35.860922 -71.547722
YCOH-35.826944 144.213889
YTOC-35.810833 145.604167
NZWR-35.768333 174.365000
YKER-35.751389 143.939444
