$001,-90.000,-180.000,1000
$002,-90.000,-179.000,1000
$003,-90.000,-178.000,1000
$004,-90.000,-177.000,1000
$005,-90.000,-176.000,1000
$006,-90.000,-175.000,1000
$007,-90.000,-174.000,1000
$008,-90.000,-173.000,1000
$009,-90.000,-172.000,1000
$010,-90.000,-171.000,1000
$011,-90.000,-170.000,1000
$012,-90.000,-169.000,1000
$013,-90.000,-168.000,1000
$014,-90.000,-167.000,1000
$015,-90.000,-166.000,1000
$016,-90.000,-165.000,1000
$017,-90.000,-164.000,1000
$018,-90.000,-163.000,1000
$019,-90.000,-162.000,1000
$020,-90.000,-161.000,1000
$021,-90.000,-160.000,1000
$022,-90.000,-159.000,1000
$023,-90.000,-158.000,1000
$024,-90.000,-157.000,1000
$025,-90.000,-156.000,1000
$026,-90.000,-155.000,1000
$027,-90.000,-154.000,1000
$028,-90.000,-153.000,1000
$029,-90.000,-152.000,1000
$030,-90.000,-151.000,1000
$031,-90.000,-150.000,1000
$032,-90.000,-149.000,1000
$033,-90.000,-148.000,1000
$034,-90.000,-147.000,1000
$035,-90.000,-146.000,1000
$036,-90.000,-145.000,1000
$037,-90.000,-144.000,1000
$038,-90.000,-143.000,1000
$039,-90.000,-142.000,1000
$040,-90.000,-141.000,1000
$041,-90.000,-140.000,1000
$042,-90.000,-139.000,1000
$043,-90.000,-138.000,1000
$044,-90.000,-137.000,1000
$045,-90.000,-136.000,1000
$046,-90.000,-135.000,1000
$047,-90.000,-134.000,1000
$048,-90.000,-133.000,1000
$049,-90.000,-132.000,1000
$050,-90.000,-131.000,1000
$051,-90.000,-130.000,1000
$052,-90.000,-129.000,1000
$053,-90.000,-128.000,1000
$054,-90.000,-127.000,1000
$055,-90.000,-126.000,1000
$056,-90.000,-125.000,1000
$057,-90.000,-124.000,1000
$058,-90.000,-123.000,1000
$059,-90.000,-122.000,1000
$060,-90.000,-121.000,1000
$061,-90.000,-120.000,1000
$062,-90.000,-119.000,1000
$063,-90.000,-118.000,1000
$064,-90.000,-117.000,1000
$065,-90.000,-116.000,1000
$066,-90.000,-115.000,1000
$067,-90.000,-114.000,1000
$068,-90.000,-113.000,1000
$069,-90.000,-112.000,1000
$070,-90.000,-111.000,1000
$071,-90.000,-110.000,1000
$072,-90.000,-109.000,1000
$073,-90.000,-108.000,1000
$074,-90.000,-107.000,1000
$075,-90.000,-106.000,1000
$076,-90.000,-105.000,1000
$077,-90.000,-104.000,1000
$078,-90.000,-103.000,1000
$079,-90.000,-102.000,1000
$080,-90.000,-101.000,1000
$081,-90.000,-100.000,1000
$082,-90.000,-99.000,1000
$083,-90.000,-98.000,1000
$084,-90.000,-97.000,1000
$085,-90.000,-96.000,1000
$086,-90.000,-95.000,1000
$087,-90.000,-94.000,1000
$088,-90.000,-93.000,1000
$089,-90.000,-92.000,1000
$090,-90.000,-91.000,1000
$091,-90.000,-90.000,1000
$092,-90.000,-89.000,1000
$093,-90.000,-88.000,1000
$094,-90.000,-87.000,1000
$095,-90.000,-86.000,1000
$096,-90.000,-85.000,1000
$097,-90.000,-84.000,1000
$098,-90.000,-83.000,1000
$099,-90.000,-82.000,1000
$100,-90.000,-81.000,1000
$101,-90.000,-80.000,1000
$102,-90.000,-79.000,1000
$103,-90.000,-78.000,1000
$104,-90.000,-77.000,1000
$105,-90.000,-76.000,1000
$106,-90.000,-75.000,1000
$107,-90.000,-74.000,1000
$108,-90.000,-73.000,1000
$109,-90.000,-72.000,1000
$110,-90.000,-71.000,1000
$111,-90.000,-70.000,1000
$112,-90.000,-69.000,1000
$113,-90.000,-68.000,1000
$114,-90.000,-67.000,1000
$115,-90.000,-66.000,1000
$116,-90.000,-65.000,1000
$117,-90.000,-64.000,1000
$118,-90.000,-63.000,1000
$119,-90.000,-62.000,1000
$120,-90.000,-61.000,1000
$121,-90.000,-60.000,1000
$122,-90.000,-59.000,1000
$123,-90.000,-58.000,1000
$124,-90.000,-57.000,1000
$125,-90.000,-56.000,1000
$126,-90.000,-55.000,1000
$127,-90.000,-54.000,1000
$128,-90.000,-53.000,1000
$129,-90.000,-52.000,1000
$130,-90.000,-51.000,1000
$131,-90.000,-50.000,1000
$132,-90.000,-49.000,1000
$133,-90.000,-48.000,1000
$134,-90.000,-47.000,1000
$135,-90.000,-46.000,1000
$136,-90.000,-45.000,1000
$137,-90.000,-44.000,1000
$138,-90.000,-43.000,1000
$139,-90.000,-42.000,1000
$140,-90.000,-41.000,1000
$141,-90.000,-40.000,1000
$142,-90.000,-39.000,1000
$143,-90.000,-38.000,1000
$144,-90.000,-37.000,1000
$145,-90.000,-36.000,1000
$146,-90.000,-35.000,1000
$147,-90.000,-34.000,1000
$148,-90.000,-33.000,1000
$149,-90.000,-32.000,1000
$150,-90.000,-31.000,1000
$151,-90.000,-30.000,1000
$152,-90.000,-29.000,1000
$153,-90.000,-28.000,1000
$154,-90.000,-27.000,1000
$155,-90.000,-26.000,1000
$156,-90.000,-25.000,1000
$157,-90.000,-24.000,1000
$158,-90.000,-23.000,1000
$159,-90.000,-22.000,1000
$160,-90.000,-21.000,1000
$161,-90.000,-20.000,1000
$162,-90.000,-19.000,1000
$163,-90.000,-18.000,1000
$164,-90.000,-17.000,1000
$165,-90.000,-16.000,1000
$166,-90.000,-15.000,1000
$167,-90.000,-14.000,1000
$168,-90.000,-13.000,1000
$169,-90.000,-12.000,1000
$170,-90.000,-11.000,1000
$171,-90.000,-10.000,1000
$172,-90.000,-9.000,1000
$173,-90.000,-8.000,1000
$174,-90.000,-7.000,1000
$175,-90.000,-6.000,1000
$176,-90.000,-5.000,1000
$177,-90.000,-4.000,1000
$178,-90.000,-3.000,1000
$179,-90.000,-2.000,1000
$180,-90.000,-1.000,1000
$181,-90.000,0.000,1000
$182,-90.000,1.000,1000
$183,-90.000,2.000,1000
$184,-90.000,3.000,1000
$185,-90.000,4.000,1000
$186,-90.000,5.000,1000
$187,-90.000,6.000,1000
$188,-90.000,7.000,1000
$189,-90.000,8.000,1000
$190,-90.000,9.000,1000
$191,-90.000,10.000,1000
$192,-90.000,11.000,1000
$193,-90.000,12.000,1000
$194,-90.000,13.000,1000
$195,-90.000,14.000,1000
$196,-90.000,15.000,1000
$197,-90.000,16.000,1000
$198,-90.000,17.000,1000
$199,-90.000,18.000,1000
$200,-90.000,19.000,1000
$201,-90.000,20.000,1000
$202,-90.000,21.000,1000
$203,-90.000,22.000,1000
$204,-90.000,23.000,1000
$205,-90.000,24.000,1000
$206,-90.000,25.000,1000
$207,-90.000,26.000,1000
$208,-90.000,27.000,1000
$209,-90.000,28.000,1000
$210,-90.000,29.000,1000
$211,-90.000,30.000,1000
$212,-90.000,31.000,1000
$213,-90.000,32.000,1000
$214,-90.000,33.000,1000
$215,-90.000,34.000,1000
$216,-90.000,35.000,1000
$217,-90.000,36.000,1000
$218,-90.000,37.000,1000
$219,-90.000,38.000,1000
$220,-90.000,39.000,1000
$221,-90.000,40.000,1000
$222,-90.000,41.000,1000
$223,-90.000,42.000,1000
$224,-90.000,43.000,1000
$225,-90.000,44.000,1000
$226,-90.000,45.000,1000
$227,-90.000,46.000,1000
$228,-90.000,47.000,1000
$229,-90.000,48.000,1000
$230,-90.000,49.000,1000
$231,-90.000,50.000,1000
$232,-90.000,51.000,1000
$233,-90.000,52.000,1000
$234,-90.000,53.000,1000
$235,-90.000,54.000,1000
$236,-90.000,55.000,1000
$237,-90.000,56.000,1000
$238,-90.000,57.000,1000
$239,-90.000,58.000,1000
$240,-90.000,59.000,1000
$241,-90.000,60.000,1000
$242,-90.000,61.000,1000
$243,-90.000,62.000,1000
$244,-90.000,63.000,1000
$245,-90.000,64.000,1000
$246,-90.000,65.000,1000
$247,-90.000,66.000,1000
$248,-90.000,67.000,1000
$249,-90.000,68.000,1000
$250,-90.000,69.000,1000
$251,-90.000,70.000,1000
$252,-90.000,71.000,1000
$253,-90.000,72.000,1000
$254,-90.000,73.000,1000
$255,-90.000,74.000,1000
$256,-90.000,75.000,1000
$257,-90.000,76.000,1000
$258,-90.000,77.000,1000
$259,-90.000,78.000,1000
$260,-90.000,79.000,1000
$261,-90.000,80.000,1000
$262,-90.000,81.000,1000
$263,-90.000,82.000,1000
$264,-90.000,83.000,1000
$265,-90.000,84.000,1000
$266,-90.000,85.000,1000
$267,-90.000,86.000,1000
$268,-90.000,87.000,1000
$269,-90.000,88.000,1000
$270,-90.000,89.000,1000
$271,-90.000,90.000,1000
$272,-90.000,91.000,1000
$273,-90.000,92.000,1000
$274,-90.000,93.000,1000
$275,-90.000,94.000,1000
$276,-90.000,95.000,1000
$277,-90.000,96.000,1000
$278,-90.000,97.000,1000
$279,-90.000,98.000,1000
$280,-90.000,99.000,1000
$281,-90.000,100.000,1000
$282,-90.000,101.000,1000
$283,-90.000,102.000,1000
$284,-90.000,103.000,1000
$285,-90.000,104.000,1000
$286,-90.000,105.000,1000
$287,-90.000,106.000,1000
$288,-90.000,107.000,1000
$289,-90.000,108.000,1000
$290,-90.000,109.000,1000
$291,-90.000,110.000,1000
$292,-90.000,111.000,1000
$293,-90.000,112.000,1000
$294,-90.000,113.000,1000
$295,-90.000,114.000,1000
$296,-90.000,115.000,1000
$297,-90.000,116.000,1000
$298,-90.000,117.000,1000
$299,-90.000,118.000,1000
$300,-90.000,119.000,1000
$301,-90.000,120.000,1000
$302,-90.000,121.000,1000
$303,-90.000,122.000,1000
$304,-90.000,123.000,1000
$305,-90.000,124.000,1000
$306,-90.000,125.000,1000
$307,-90.000,126.000,1000
$308,-90.000,127.000,1000
$309,-90.000,128.000,1000
$310,-90.000,129.000,1000
$311,-90.000,130.000,1000
$312,-90.000,131.000,1000
$313,-90.000,132.000,1000
$314,-90.000,133.000,1000
$315,-90.000,134.000,1000
$316,-90.000,135.000,1000
$317,-90.000,136.000,1000
$318,-90.000,137.000,1000
$319,-90.000,138.000,1000
$320,-90.000,139.000,1000
$321,-90.000,140.000,1000
$322,-90.000,141.000,1000
$323,-90.000,142.000,1000
$324,-90.000,143.000,1000
$325,-90.000,144.000,1000
$326,-90.000,145.000,1000
$327,-90.000,146.000,1000
$328,-90.000,147.000,1000
$329,-90.000,148.000,1000
$330,-90.000,149.000,1000
$331,-90.000,150.000,1000
$332,-90.000,151.000,1000
$333,-90.000,152.000,1000
$334,-90.000,153.000,1000
$335,-90.000,154.000,1000
$336,-90.000,155.000,1000
$337,-90.000,156.000,1000
$338,-90.000,157.000,1000
$339,-90.000,158.000,1000
$340,-90.000,159.000,1000
$341,-90.000,160.000,1000
$342,-90.000,161.000,1000
$343,-90.000,162.000,1000
$344,-90.000,163.000,1000
$345,-90.000,164.000,1000
$346,-90.000,165.000,1000
$347,-90.000,166.000,1000
$348,-90.000,167.000,1000
$349,-90.000,168.000,1000
$350,-90.000,169.000,1000
$351,-90.000,170.000,1000
$352,-90.000,171.000,1000
$353,-90.000,172.000,1000
$354,-90.000,173.000,1000
$355,-90.000,174.000,1000
$356,-90.000,175.000,1000
$357,-90.000,176.000,1000
$358,-90.000,177.000,1000
$359,-90.000,178.000,1000
$360,-90.000,179.000,1000
$361,-89.000,-180.000,1000
$362,-89.000,-179.000,1000
$363,-89.000,-178.000,1000
$364,-89.000,-177.000,1000
$365,-89.000,-176.000,1000
$366,-89.000,-175.000,1000
$367,-89.000,-174.000,1000
$368,-89.000,-173.000,1000
$369,-89.000,-172.000,1000
$370,-89.000,-171.000,1000
$371,-89.000,-170.000,1000
$372,-89.000,-169.000,1000
$373,-89.000,-168.000,1000
$374,-89.000,-167.000,1000
$375,-89.000,-166.000,1000
$376,-89.000,-165.000,1000
$377,-89.000,-164.000,1000
